Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1033	Student	3	1	1268	11	49	12	10	1268	13715	24	0	11	3	0	4	3	654	11	34	1	11	3	19	0	
1042	Staff	5	1	3908	11	15	12	20	3908	11678	49	0	4	2	3	10	1	386	16	34	3	10	3	18	0	
990	Staff	5	1	8023	9	54	12	8	8023	6851	100	0	10	1	0	5	1	384	14	64	2	35	6	21	0	
1037	Visitor	1	1	2760	11	37	12	23	2760	13013	115	0	3	2	0	13	2	386	16	37	3	12	3	19	0	
1054	Student	3	1	1583	11	52	12	18	1583	13893	30	0	8	1	0	3	3	354	10	39	3	14	3	19	0	
1020	Visitor	1	1	5617	10	41	12	15	5617	9655	234	0	3	2	7	6	3	386	16	46	3	22	3	18	0	
967	Visitor	1	1	9358	9	40	12	16	9358	5983	390	0	6	2	2	10	2	365	9	65	3	34	7	21	0	
1041	Student	3	1	4898	11	11	12	32	4898	11444	92	0	3	2	2	11	1	386	17	38	5	12	3	18	0	
955	Student	3	1	12329	8	55	12	20	12329	3288	893	637	9	1	2	3	1	384	9	75	4	41	8	22	0	
1040	Faculty	2	1	4431	11	4	12	17	4431	11014	129	0	6	2	0	12	1	365	19	37	4	14	2	17	0	
1046	Faculty	2	1	4490	11	16	12	30	4490	11732	131	0	3	2	0	13	1	386	15	35	3	11	3	18	0	
1017	Student	3	1	8083	10	17	12	32	8083	8232	152	0	4	2	11	2	1	386	19	53	2	30	2	19	0	
1049	Visitor	1	1	2652	11	49	12	33	2652	13729	111	0	7	1	0	3	3	354	10	34	1	11	3	19	0	
1044	Visitor	1	1	4748	11	27	12	46	4748	12427	198	0	3	2	0	13	1	386	15	38	4	12	3	19	0	
1026	Faculty	2	1	6243	11	4	12	48	6243	11029	182	0	4	2	3	10	2	386	18	37	4	14	2	17	0	
1021	Student	3	1	7910	10	30	12	42	7910	9003	148	0	5	2	2	10	1	365	18	47	3	24	2	18	0	
945	Staff	5	1	14348	8	50	12	49	14348	3011	179	0	6	2	3	9	1	365	12	79	8	41	8	22	0	
1015	Visitor	1	1	7082	10	55	12	53	7082	10500	295	0	3	2	6	7	4	386	17	43	4	18	3	18	0	
1086	Visitor	1	1	10	12	53	12	53	10	17552	0	0	4	2	6	7	1	386	10	41	2	19	2	18	0	
1011	Student	3	1	9265	10	13	12	47	9265	7976	174	0	4	2	12	1	1	386	20	55	2	31	3	19	0	
1013	Faculty	2	1	7438	10	56	13	0	7438	10586	217	0	6	2	0	12	3	365	16	41	4	16	3	18	0	
1045	Visitor	1	1	2894	12	12	13	0	2894	15114	121	0	5	2	4	8	3	365	6	39	2	14	4	19	0	
1010	Faculty	2	1	10175	10	10	12	59	10175	7784	297	0	3	2	12	1	1	386	22	57	2	33	3	19	0	
1023	Visitor	1	1	8737	10	36	13	1	8737	9351	364	0	5	2	2	10	1	365	18	45	3	22	2	18	0	
1025	Visitor	1	1	5451	11	23	12	54	5451	12208	227	0	9	1	0	5	4	384	15	37	4	11	3	19	0	
